id,col,sp,ud
3367_13,forms,ש השפעתו,ש השפעה_ _של_ _הוא
3367_15,forms,ו ידידיו,ו ידיד_ _של_ _הוא
3367_16,forms,ב ה מפלגה,ב ה_ מפלגה
3367_28,forms,יריבו,יריב_ _של_ _הוא
3367_38,forms,ב גודלה,ב גודל_ _של_ _היא
3367_41,forms,ש השפעתה,ש השפעה_ _של_ _היא
3367_45,forms,ל כוחה,ל כוח_ _של_ _היא
3367_46,forms,ב ה פרלמנט,ב ה_ פרלמנט
3368_12,forms,ל ה דרום,ל ה_ דרום
3370_16,forms,ב ה פשע,ב ה_ פשע
3371_1,forms,ב ה יום,ב ה_ יום
3371_2,forms,ש ב הוא,ש ב_ _הוא
3371_13,forms,ב ה עיר,ב ה_ עיר
3371_20,forms,ל ה מרחק,ל ה_ מרחק
3371_23,forms,ל ה דרום,ל ה_ דרום
3374_6,forms,כתביו,כתב_ _של_ _הוא
3374_22,forms,ב ה עבודות,ב ה_ עבודות
3374_24,forms,של הוא,של_ _הוא
3374_29,forms,של הוא,של_ _הוא
3375_20,forms,אלמנתו,אלמנה_ _של_ _הוא
3375_32,forms,כ ה זה,כ ה_ זה
3375_35,forms,ב כתביו,ב כתב_ _של_ _הוא
3376_9,forms,של הוא,של_ _הוא
3377_17,forms,של הוא,של_ _הוא
3377_22,forms,ב ה חיים,ב ה_ חיים
3379_6,forms,ב ה עיתון,ב ה_ עיתון
3379_34,forms,הולדתו,הולדת_ _של_ _הוא
3379_41,forms,של היא,של_ _היא
3380_5,forms,ב ה בחירות,ב ה_ בחירות
3380_10,forms,ב ה שבוע,ב ה_ שבוע
3383_4,forms,כתביו,כתב_ _של_ _הוא
3383_30,forms,את הם,את_ _הם
3383_31,forms,ל בעליהם,ל בעלים_ _של_ _הם
3384_12,forms,ב ה קביעה,ב ה_ קביעה
3384_15,forms,ב ידם,ב יד_ _של_ _הם
3385_10,forms,ב משנתם,ב משנה_ _של_ _הם
3386_6,forms,ב כתבתו,ב כתבה_ _של_ _הוא
3386_10,forms,ב ה חיבור,ב ה_ חיבור
3386_33,forms,ב הנחייתו,ב הנחיה_ _של_ _הוא
3386_39,forms,ב עבודתו,ב עבודה_ _של_ _הוא
3387_8,forms,חיבורו,חיבור_ _של_ _הוא
3387_11,forms,ב ה רשימה,ב ה_ רשימה
3387_13,forms,של הוא,של_ _הוא
3387_17,forms,ל הוא,ל_ _הוא
3387_23,forms,של הוא,של_ _הוא
3389_4,forms,ב ה ידיעה,ב ה_ ידיעה
3389_5,forms,של הוא,של_ _הוא
3389_23,forms,מ כתביו,מ כתב_ _של_ _הוא
3390_1,forms,ב ה שנה,ב ה_ שנה
3390_23,forms,ל ה נישואין,ל ה_ נישואין
3390_27,forms,ב חייו,ב חיים_ _של_ _הוא
3393_1,forms,ב רצוני,ב רצון_ _של_ _אני
3393_6,forms,ש ב ה מפעל,ש ב ה_ מפעל
3395_2,forms,של אני,של_ _אני
3395_18,forms,ב ה מפעל,ב ה_ מפעל
3396_16,forms,ב ה עולם,ב ה_ עולם
3401_5,forms,ל ה מוצרים,ל ה_ מוצרים
3401_35,forms,כ ה אלה,כ ה_ אלה
3401_36,forms,ב רצוני,ב רצון_ _של_ _אני
3404_1,forms,ב ה בית,ב ה_ בית
3405_9,forms,ב ה ערב,ב ה_ ערב
3405_17,forms,ל אני,ל_ _אני
3405_26,forms,ל אני,ל_ _אני
3405_30,forms,מ ביתי,מ בית_ _של_ _אני
3406_3,forms,ב ה צהריים,ב ה_ צהריים
3406_14,forms,מ הן,מן_ _הן
3408_1,forms,שמו,שם_ _של_ _הוא
3410_3,forms,ל אני,ל_ _אני
3411_2,forms,ל ה רוקח,ל ה_ רוקח
3412_6,forms,אל אני,אל_ _אני
3412_11,forms,ל אני,ל_ _אני
3412_21,forms,ב ה תרופה,ב ה_ תרופה
3413_4,forms,ל אני,ל_ _אני
3414_20,forms,את אנחנו,את_ _אנחנו
3416_7,forms,ב רחובותיה,ב רחוב_ _של_ _היא
3416_12,forms,של הם,של_ _הם
3416_19,forms,ב הוא,ב_ _הוא
3417_8,forms,התלהבותם,התלהבות_ _של_ _הם
3418_3,forms,ב ה תמונה,ב ה_ תמונה
3418_8,forms,ב קברו,ב קבר_ _של_ _הוא
3418_14,forms,עלי הוא,על_ _הוא
3423_5,forms,"ח""ך","ח""כ"
3423_9,forms,לעבר הוא,לעבר_ _הוא
3423_26,forms,ב הוא,ב_ _הוא
3425_9,forms,ב ה כנסת,ב ה_ כנסת
3426_14,forms,כ ה לילות,כ ה_ לילות
3428_3,forms,ב פיהם,ב פה_ _של_ _הם
3430_3,forms,ב ה שוטרים,ב ה_ שוטרים
3434_4,forms,ל ה עיירה,ל ה_ עיירה
3434_8,forms,עלי היא,על_ _היא
3434_14,forms,ל ה חיים,ל ה_ חיים
3435_2,forms,אלי אתה,אל_ _אתה
3435_6,forms,ו ל ה בידור,ו ל ה_ בידור
3435_12,forms,ב הוא,ב_ _הוא
3439_8,forms,סרטו,סרט_ _של_ _הוא
3439_22,forms,ב סיפורו,ב סיפור_ _של_ _הוא
3440_23,forms,ב ה טוטו,ב ה_ טוטו
3440_31,forms,של הוא,של_ _הוא
3441_13,forms,כ ה זאת,כ ה_ זאת
3442_26,forms,ב ה כניסה,ב ה_ כניסה
3442_27,forms,ל ה אתר,ל ה_ אתר
3446_6,forms,ל ה מבקר,ל ה_ מבקר
3446_8,forms,ו ב רובן,ו ב רובן _הן
3452_2,forms,ב ה שטח,ב ה_ שטח
3457_19,forms,ו דמותו,ו דמות_ _של_ _הוא
3459_11,forms,ל ה קהל,ל ה_ קהל
3459_14,forms,ל ה פארקים,ל ה_ פארקים
3459_16,forms,ב ה שטח,ב ה_ שטח
3460_48,forms,ל ה טלוויזיה,ל ה_ טלוויזיה
3461_21,forms,ב ה פארקים,ב ה_ פארקים
3463_5,forms,ו ב הוא,ו ב_ _הוא
3463_15,forms,ב ה עבר,ב ה_ עבר
3464_10,forms,אולפניה,אולפן_ _של_ _היא
3465_7,forms,ב ה שנה,ב ה_ שנה
3467_14,forms,ל היא,ל_ _היא
3469_18,forms,ב ה כוכב,ב ה_ כוכב
3469_23,forms,ל ה אתר,ל ה_ אתר
3470_2,forms,משפחתו,משפחה_ _של_ _הוא
3470_9,forms,להציל את הם,להצילם את _הם
3471_1,forms,סבו,סב_ _של_ _הוא
3471_13,forms,אלי הוא,אל_ _הוא
3474_1,forms,ב ה כניסה,ב ה_ כניסה
3474_6,forms,שמם,שם_ _של_ _הם
3475_5,forms,ו ב ה יציאה,ו ב ה_ יציאה
3475_7,forms,מ הם,מן_ _הם
3475_14,forms,ב שמם,ב שם_ _של_ _הם
3476_1,forms,ל ה ילד,ל ה_ ילד
3476_6,forms,ב זיכרונו,ב זיכרון_ _של_ _הוא
3476_14,forms,ל כספם,ל כסף_ _של_ _הם
3478_9,forms,ב מרכזה,ב מרכז_ _של_ _היא
3479_2,forms,ב ה מרשם,ב ה_ מרשם
3479_6,forms,ל ה קהל,ל ה_ קהל
3479_24,forms,ל הם,ל_ _הם
3479_27,forms,כ ה זה,כ ה_ זה
3479_31,forms,ב ה מחסנים,ב ה_ מחסנים
3479_34,forms,ל היא,ל_ _היא
3480_6,forms,ש ב ה מחזר,ש ב ה_ מחזר
3481_19,forms,ל תקופותיהם,ל תקופה_ _של_ _הם
3484_12,forms,את הוא,את_ _הוא
3485_2,forms,ב ה מקום,ב ה_ מקום
3485_6,forms,ו ב היא,ו ב_ _היא
3485_13,forms,ב ה הפסקות,ב ה_ הפסקות
3485_20,forms,את הם,את_ _הם
3485_21,forms,ב בואם,ב בוא_ _של_ _הם
3485_22,forms,ו ב צאתם,ו ב צאת_ _של_ _הם
3487_9,forms,ב ה קניון,ב ה_ קניון
3489_22,forms,את הוא,את_ _הוא
3489_24,forms,ש ב היא,ש ב_ _היא
3490_23,forms,ש ב ה אולפן,ש ב ה_ אולפן
3491_6,forms,את הוא,את_ _הוא
3492_7,forms,ב ה שטח,ב ה_ שטח
3492_9,forms,ב שמם,ב שם_ _של_ _הם
3493_8,forms,ל ה חלונות,ל ה_ חלונות
3496_23,forms,ל ה עתיד,ל ה_ עתיד
3497_4,forms,ש ב הם,ש ב_ _הם
3497_9,forms,ל ה קולנוע,ל ה_ קולנוע
3497_10,forms,ו ל ה טלוויזיה,ו ל ה_ טלוויזיה
3498_12,forms,ב ה הפקה,ב ה_ הפקה
3498_14,forms,ב ה פעולה,ב ה_ פעולה
3499_5,forms,ב ה שיטה,ב ה_ שיטה
3502_3,forms,ל ה קולנוע,ל ה_ קולנוע
3502_20,forms,ב הוא,ב_ _הוא
3502_32,forms,ל ה טלוויזיה,ל ה_ טלוויזיה
3502_45,forms,ב כיכובה,ב כיכוב_ _של_ _היא
3503_3,forms,ב דמותו,ב דמות_ _של_ _הוא
3504_6,forms,ל ה חברה,ל ה_ חברה
3505_2,forms,ש שמו,ש שם_ _של_ _הוא
3505_13,forms,לידתן,לידה_ _של_ _הן
3509_5,forms,ב ה שטח,ב ה_ שטח
3514_5,forms,ו ב ה רחובות,ו ב ה_ רחובות
3515_13,forms,מ של הוא,מ שלו _הוא
3516_14,forms,ש ב הוא,ש ב_ _הוא
3517_3,forms,ב ה סועדים,ב ה_ סועדים
3518_12,forms,ב ה עולם,ב ה_ עולם
3521_6,forms,ל משנהו,ל משנה_ _של_ _הוא
3521_7,forms,ב צבעו,ב צבע_ _של_ _הוא
3521_9,forms,ב צורתו,ב צורה_ _של_ _הוא
3526_8,forms,ב ה אתרים,ב ה_ אתרים
3527_13,forms,ב ה פארקים,ב ה_ פארקים
3528_6,forms,ב ה מסלול,ב ה_ מסלול
3529_5,forms,לזרז את המ,לזרזם את _הם
3529_7,forms,ב ה תור,ב ה_ תור
3529_11,forms,ב ה כרכרה,ב ה_ כרכרה
3530_8,forms,ל ה פארק,ל ה_ פארק
3531_14,forms,זמנו,זמן_ _של_ _הוא
3531_15,forms,ו כספו,ו כסף_ _של_ _הוא
3534_7,forms,ב ה כפר,ב ה_ כפר
3534_17,forms,ב הוא,ב_ _הוא
3536_11,forms,ב ה שטח,ב ה_ שטח
3536_16,forms,ל רשותם,ל רשות_ _של_ _הם
3537_16,forms,ב ה פארקים,ב ה_ פארקים
3540_7,forms,ל ה פארקים,ל ה_ פארקים
3542_4,forms,ב ה אתרים,ב ה_ אתרים
3542_13,forms,ש ב ה סביבה,ש ב ה_ סביבה
3543_1,forms,ב ה מפלגה,ב ה_ מפלגה
3543_11,forms,כ ה מועמד,כ ה_ מועמד
3543_16,forms,ב ה התמודדות,ב ה_ התמודדות
3543_22,forms,ל ה 02,ל ה_ 02
3544_14,forms,יורשה,יורש_ _של_ _היא
3544_24,forms,ב הוא,ב_ _הוא
3545_3,forms,להחליף את היא,להחליפה את _היא
3545_8,forms,ל ה שמרנים,ל ה_ שמרנים
3545_11,forms,ל ה פרלמנט,ל ה_ פרלמנט
3546_5,forms,ש ב היא,ש ב_ _היא
3546_11,forms,כוחם,כוח_ _של_ _הם
3546_24,forms,מ ידיהם,מ יד_ _של_ _הם
3546_25,forms,ל ה לייבור,ל ה_ לייבור
3548_1,forms,ב ה עיר,ב ה_ עיר
3548_15,forms,של הוא,של_ _הוא
3549_9,forms,ש ב ה בחירות,ש ב ה_ בחירות
3549_12,forms,ש ב הן,ש ב_ _הן
3550_10,forms,ב ה ממשלה,ב ה_ ממשלה
3552_8,forms,התנגדותה,התנגדות_ _של_ _היא
3552_15,forms,ב ה קהילייה,ב ה_ קהילייה
3553_5,forms,מ תפקידו,מ תפקיד_ _של_ _הוא
3555_1,forms,ב ה ארץ,ב ה_ ארץ
3556_10,forms,ב ה מקור,ב ה_ מקור
3559_6,forms,בובותיה,בובה_ _של_ _היא
3560_14,forms,את הן,את_ _הן
3560_16,forms,ו הבעותיהן,ו הבעה_ _של_ _הן
3562_5,forms,ב ה תערוכה,ב ה_ תערוכה
3564_4,forms,ב הוא,ב_ _הוא
3565_12,forms,את הוא,את_ _הוא
3565_17,forms,את הוא,את_ _הוא
3567_6,forms,ש ב ביתו,ש ב בית_ _של_ _הוא
3568_3,forms,ב קצהו,ב קצה_ _של_ _הוא
3569_13,forms,ל ה שק,ל ה_ שק
3569_18,forms,ל ה שק,ל ה_ שק
3572_7,forms,על אני,על_ _אני
3573_13,forms,ו בתוך הן,ו בתוך_ _הן
3574_27,forms,את הן,את_ _הן
3577_7,forms,ב גודלן,ב גודל_ _של_ _הן
3581_7,forms,כ ה מוטיב,כ ה_ מוטיב
3582_8,forms,את הם,את_ _הם
3583_7,forms,ש את הם,ש אותו_ _הם
3584_1,forms,ב ה תליון,ב ה_ תליון
3585_16,forms,פריסתה,פריסה_ _של_ _היא
3585_19,forms,ב היא,ב_ _היא
3585_28,forms,פריסתה,פריסה_ _של_ _היא
3585_34,forms,ב ה גבולות,ב ה_ גבולות
3585_37,forms,ב ה מעגל,ב ה_ מעגל
3585_41,forms,ו ב ה תווך,ו ב ה_ תווך
3592_7,forms,ב ה תקציב,ב ה_ תקציב
3592_18,forms,ב ה תקציב,ב ה_ תקציב
3593_2,forms,ב ה גירעון,ב ה_ גירעון
3593_18,forms,ל ה הכנסות,ל ה_ הכנסות
3594_3,forms,ב ה תקציב,ב ה_ תקציב
3594_14,forms,עלי הם,על_ _הם
3595_18,forms,ב ה שירותים,ב ה_ שירותים
3595_29,forms,ל ה עירייה,ל ה_ עירייה
3596_5,forms,ל ה עירייה,ל ה_ עירייה
3598_9,forms,ו עיקרו,ו עיקר_ _של_ _הוא
3598_11,forms,ב ה פרויקטים,ב ה_ פרויקטים
3599_1,forms,ב ה חודשים,ב ה_ חודשים
3599_14,forms,"ב ה דו""חות","ב ה_ דו""חות"
3602_11,forms,ל ה תקציב,ל ה_ תקציב
3602_23,forms,ב ה מערכת,ב ה_ מערכת
3603_9,forms,ב ה הוצאות,ב ה_ הוצאות
3603_11,forms,ל ה ביטחון,ל ה_ ביטחון
3603_19,forms,ל ה עיר,ל ה_ עיר
3603_21,forms,ל מדיניותה,ל מדיניות_ _של_ _היא
3604_2,forms,ש ב רשותו,ש ב רשות_ _של_ _הוא
3606_10,forms,ב ה הסתדרות,ב ה_ הסתדרות
3608_13,forms,ל סוגיהם,ל סוג_ _של_ _הם
3611_10,forms,ב ה יצרן,ב ה_ יצרן
3613_9,forms,ל ה חורף,ל ה_ חורף
3616_11,forms,ב ה חדר,ב ה_ חדר
3619_9,forms,ב ה לילה,ב ה_ לילה
3620_22,forms,ב הם,ב_ _הם
3621_12,forms,את הוא,את_ _הוא
3623_7,forms,ל הוא,ל_ _הוא
3624_5,forms,של אני,של_ _אני
3624_9,forms,ש ב פי,ש ב פה_ _של_ _אני
3625_3,forms,ל אני,ל_ _אני
3625_13,forms,ו ב ה שפה,ו ב ה_ שפה
3625_19,forms,מ בעלה,מ בעל_ _של_ _היא
3626_16,forms,ל ה נשיא,ל ה_ נשיא
3627_7,forms,ב דרכו,ב דרך_ _של_ _הוא
3627_10,forms,ביני הם,בין_ _הם
3628_5,forms,ל הוא,ל_ _הוא
3628_14,forms,פועלו,פועל_ _של_ _הוא
3628_19,forms,ו אישיותו,ו אישיות_ _של_ _הוא
3629_2,forms,ל ה כן,ל ה_ כן
3629_4,forms,ארונו,ארון_ _של_ _הוא
3631_6,forms,לפני אתה,לפני_ _אתה
3632_5,forms,הליכתך,הליכה_ _של_ _אתה
3633_3,forms,אלי אתה,אל_ _אתה
3633_15,forms,ב תפקידך,ב תפקיד_ _של_ _אתה
3634_4,forms,ב אתה,ב_ _אתה
3634_8,forms,ל ה קטל,ל ה_ קטל
3634_9,forms,ב ה דרכים,ב ה_ דרכים
3636_3,forms,מותו,מוות_ _של_ _הוא
3637_3,forms,כ גודלך,כ גודל_ _של_ _אתה
3638_3,forms,ל ה זולת,ל ה_ זולת
3640_1,forms,אישיותך,אישיות_ _של_ _אתה
3640_2,forms,ו דמותך,ו דמות_ _של_ _אתה
3640_4,forms,ל אנחנו,ל_ _אנחנו
3642_10,forms,את הוא,את_ _הוא
3642_13,forms,את הוא,את_ _הוא
3642_15,forms,את הוא,את_ _הוא
3644_2,forms,עבודתנו,עבודה_ _של_ _אנחנו
3644_6,forms,ממן הוא,מן_ _הוא
3644_13,forms,ל אני,ל_ _אני
3644_15,forms,ב עבודתי,ב עבודה_ _של_ _אני
3645_3,forms,ל עולמו,ל עולם_ _של_ _הוא
3645_14,forms,ב מלואו,ב מלוא_ _של_ _הוא
3646_2,forms,ל ה משפחה,ל ה_ משפחה
3646_6,forms,ל ה מדינה,ל ה_ מדינה
3646_13,forms,ל כולנו,ל כולנו _הם
3647_12,forms,טיבם,טיב_ _של_ _הם
3648_19,forms,ל ה צרכן,ל ה_ צרכן
3648_23,forms,ל ה ציפוי,ל ה_ ציפוי
3648_41,forms,ב הוא,ב_ _הוא
3649_7,forms,ל ה צרכן,ל ה_ צרכן
3649_20,forms,ל ה צרכן,ל ה_ צרכן
3649_26,forms,ל ה יצרן,ל ה_ יצרן
3649_29,forms,ל ה צרכן,ל ה_ צרכן
3650_5,forms,ב ה שוק,ב ה_ שוק
3651_9,forms,עלותו,עלות_ _של_ _הוא
3652_6,forms,ב האדרתו,ב האדרה_ _של_ _הוא
3652_20,forms,ל ה יצרן,ל ה_ יצרן
3652_24,forms,ל ה צרכן,ל ה_ צרכן
3653_10,forms,ב ה אמרה,ב ה_ אמרה
3653_15,forms,ב ה קנקן,ב ה_ קנקן
3654_9,forms,ש ב ה דלתות,ש ב ה_ דלתות
3655_2,forms,ל ה ציפוי,ל ה_ ציפוי
3655_5,forms,ב רובם,ב רוב_ _של_ _הם
3658_8,forms,ו מוצריו,ו מוצר_ _של_ _הוא
3658_9,forms,ב ה מעבדה,ב ה_ מעבדה
3658_15,forms,ש לגבי היא,ש לגבי_ _היא
3659_1,forms,ל דבריה,ל דבר_ _של_ _היא
3661_6,forms,ב ה שוק,ב ה_ שוק
3665_5,forms,ו דומיו,ו דומי_ _של_ _הוא
3665_7,forms,ש מקורם,ש מקור_ _של_ _הם
3666_6,forms,ל ה מקובל,ל ה_ מקובל
3666_12,forms,את הוא,את_ _הוא
3668_3,forms,ב ה סנדוויץ,ב ה_ סנדוויץ
3668_5,forms,ב ה עובי,ב ה_ עובי
3669_3,forms,ב ה ארץ,ב ה_ ארץ
3669_9,forms,את הם,את_ _הם
3671_12,forms,ב הוא,ב_ _הוא
3673_8,forms,ממן הוא,מן_ _הוא
3674_9,forms,ל ה ציפוי,ל ה_ ציפוי
3674_14,forms,ל הוא,ל_ _הוא
3674_24,forms,ב ה יצרן,ב ה_ יצרן
3674_26,forms,ב ה ספק,ב ה_ ספק
3677_3,forms,מחירה,מחיר_ _של_ _היא
3678_10,forms,ב ה מוצר,ב ה_ מוצר
3680_23,forms,ו דומיו,ו דומי_ _של_ _הוא
3680_26,forms,ב הם,ב_ _הם
3681_9,forms,ב ה דלתות,ב ה_ דלתות
3686_8,forms,משקלו,משקל_ _של_ _הוא
3687_19,forms,ל הם,ל_ _הם
3688_7,forms,חסרונו,חסרון_ _של_ _הוא
3689_20,forms,ממן הוא,מן_ _הוא
3690_11,forms,ביני הן,בין_ _הן
3692_6,forms,ב הוא,ב_ _הוא
3693_14,forms,ב ה קצוות,ב ה_ קצוות
3693_18,forms,ב ה חומרים,ב ה_ חומרים
3695_1,forms,ל דבריה,ל דבר_ _של_ _היא
3695_17,forms,ב ה דלתות,ב ה_ דלתות
3696_4,forms,חסידיו,חסיד_ _של_ _הוא
3700_6,forms,ל ה עץ,ל ה_ עץ
3700_8,forms,ו ל ה לבידים,ו ל ה_ לבידים
3700_14,forms,ל ה מצב,ל ה_ מצב
3701_16,forms,ב ה עץ,ב ה_ עץ
3701_17,forms,ל סוגיו,ל סוג_ _של_ _הוא
3702_14,forms,ל משקלו,ל משקל_ _של_ _הוא
3703_1,forms,מחירו,מחיר_ _של_ _הוא
3703_14,forms,ל ייצורו,ל ייצור_ _של_ _הוא
3703_19,forms,לנצל את המ,לנצלם את _הם
3704_4,forms,של הוא,של_ _הוא
3705_1,forms,ב ה מוצר,ב ה_ מוצר
3706_4,forms,ב ה ארץ,ב ה_ ארץ
3707_6,forms,ל ה מכון,ל ה_ מכון
3707_15,forms,ל ה ארץ,ל ה_ ארץ
3708_14,forms,כ ה זה,כ ה_ זה
3709_28,forms,ב ה אורן,ב ה_ אורן
3710_7,forms,ל סוגיה,ל סוג_ _של_ _היא
3710_15,forms,סוגיהם,סוג_ _של_ _הם
3711_1,forms,טיבה,טיב_ _של_ _היא
3712_13,forms,ב עוביה,ב עובי_ _של_ _היא
3713_1,forms,משקלו,משקל_ _של_ _הוא
3717_31,forms,את הם,את_ _הם
3718_27,forms,ב ה קירות,ב ה_ קירות
3721_3,forms,ב ה שוק,ב ה_ שוק
3722_6,forms,ב ה דרישות,ב ה_ דרישות
3722_28,forms,ל מחירו,ל מחיר_ _של_ _הוא
3724_10,forms,מ איכותו,מ איכות_ _של_ _הוא
3724_22,forms,ב ה מטבח,ב ה_ מטבח
3724_27,forms,ל ה תשתית,ל ה_ תשתית
3725_1,forms,ב ה ייצור,ב ה_ ייצור
3727_4,forms,ב הוא,ב_ _הוא
3728_2,forms,ל ה צבע,ל ה_ צבע
3728_4,forms,טיבו,טיב_ _של_ _הוא
3728_8,forms,ו ב עמידותו,ו ב עמידות_ _של_ _הוא
3729_17,forms,את הם,את_ _הם
3730_5,forms,ב ה מכון,ב ה_ מכון
3731_5,forms,של הם,של_ _הם
3731_15,forms,ב ה מדגם,ב ה_ מדגם
3733_36,forms,מ מחירו,מ מחיר_ _של_ _הוא
3734_5,forms,ל ה מטבח,ל ה_ מטבח
3734_7,forms,חזותו,חזות_ _של_ _הוא
3735_26,forms,ב ה מפעל,ב ה_ מפעל
3737_7,forms,ב ה טכנולוגיה,ב ה_ טכנולוגיה
3738_10,forms,ב ה שיטה,ב ה_ שיטה
3738_11,forms,ש ב היא,ש ב_ _היא
3741_12,forms,חידושו,חידוש_ _של_ _הוא
3744_27,forms,ב הוא,ב_ _הוא
3744_31,forms,ו לקוחותיו,ו לקוח_ _של_ _הוא
3747_14,forms,ב הוא,ב_ _הוא
3748_20,forms,ש חלקו,ש חלק_ _של_ _הוא
3748_28,forms,את הוא,את_ _הוא
3749_7,forms,ב ה סניף,ב ה_ סניף
3749_8,forms,ל ה נאשם,ל ה_ נאשם
3749_13,forms,ב רשותה,ב רשות_ _של_ _היא
3752_4,forms,ב ה סניף,ב ה_ סניף
3752_14,forms,ל ה כספרית,ל ה_ כספרית
3752_19,forms,ל ה נאשם,ל ה_ נאשם
3753_7,forms,ממן הוא,מן_ _הוא
3754_6,forms,ב ה תקרה,ב ה_ תקרה
3755_11,forms,ל ה קומה,ל ה_ קומה
3755_13,forms,ב היא,ב_ _היא
3756_3,forms,אלי הוא,אל_ _הוא
3756_7,forms,ממן הוא,מן_ _הוא
3756_9,forms,ל ה קומה,ל ה_ קומה
3757_3,forms,ל חייו,ל חיים_ _של_ _הוא
3757_8,forms,ממן הוא,מן_ _הוא
3759_3,forms,ל הוא,ל_ _הוא
3759_9,forms,ל הוא,ל_ _הוא
3759_14,forms,ב אתה,ב_ _אתה
3760_5,forms,כוונותיו,כוונה_ _של_ _הוא
3760_14,forms,ב ה תקרה,ב ה_ תקרה
3760_16,forms,ש שבריה,ש שבר_ _של_ _היא
3760_23,forms,ב ה בנק,ב ה_ בנק
3762_3,forms,אלי הוא,אל_ _הוא
3762_5,forms,ל הוא,ל_ _הוא
3762_6,forms,ב אקדחו,ב אקדח_ _של_ _הוא
3763_7,forms,מ אקדחו,מ אקדח_ _של_ _הוא
3765_16,forms,ריבוין,ריבוי_ _של_ _הן
3766_6,forms,ב ה חוק,ב ה_ חוק
